thread_id,text,tag
14272517,"Find all pairs of integers $(m, n)$ such that $(m - n)^2 =\frac{4mn}{m + n - 1}$",['number theory']
14272522,"Find the value of the expression
$$f\left( \frac{1}{2000} \right)+f\left( \frac{2}{2000} \right)+...+ f\left( \frac{1999}{2000} \right)+f\left( \frac{2000}{2000} \right)+f\left( \frac{2000}{1999} \right)+...+f\left( \frac{2000}{1} \right)$$assuming $f(x) =\frac{x^2}{1 + x^2}$ .",['algebra']
14272529,"For the given triangle $ABC$, prove that a point $X$ on the side $AB$ satisfies the condition $\overrightarrow{XA} \cdot\overrightarrow{XB} +\overrightarrow{XC} \cdot \overrightarrow{XC} = \overrightarrow{CA} \cdot \overrightarrow{CB}  $,   iff $X$ is the basepoint of the altitude or median of the triangle $ABC$.",['geometry']
14272541,"For which values of $n$ it is possible to cover the side wall of staircase of n steps (for $n = 6$ in the figure) with plates of shown shape? The width and height of each step is $1$ dm, the dimensions of plate are $2 \times 2$ dm and from the corner there is cut out a piece with dimensions $1\times 1$ dm.
https://cdn.artofproblemsolving.com/attachments/e/e/ac7a52f3dd40480f82024794708c5a449e0c2b.png",['combinatorics']
14272563,"On the squares $a_1, a_2,... , a_8$ of a chessboard there are respectively $2^0, 2^1, ..., 2^7$ grains of oat, on the squares $b8, b7,..., b1$ respectively $2^8, 2^9, ..., 2^{15}$ grains of oat, on the squares $c_1, c_2,..., c_8$ respectively $2^{16}, 2^{17}, ..., 2^{23}$ grains of oat etc. (so there are $2^{63}$ grains of oat on the square $h_1$). A knight starts moving from some square and eats after each move all the grains of oat on the square to which it had jumped, but immediately after the knight leaves the square the same number of grains of oat reappear. With the last move the knight arrives to the same square from which it started moving. Prove that the number of grains of oat eaten by the knight is divisible by $3$.","['combinatorics', 'number theory']"
14272580,"Let $a, b, c$ and $d$ be non-negative integers. Prove that the numbers $2^a7^b$ and $2^c7^d$ give the same remainder when divided by $15$ iff the numbers $3^a5^b$ and $3^c5^d$ give the same remainder when divided by $16$.",['number theory']
14272597,"Prove that the line segment, joining the orthocenter and the intersection point of the medians of the acute-angled triangle $ABC$ is parallel to the side $AB$ iff $\tan \angle A \cdot \tan \angle B = 3$.",['geometry']
14272600,Let us put pieces on some squares of $2n \times 2n$ chessboard in such a way that on every horizontal and vertical line there is an odd number of pieces. Prove that the whole number of pieces on the black squares is even.,['combinatorics']
14272606,"The numbers $0, 1, 2, . . . , 9$ are written (in some order) on the circumference. Prove that
a) there are three consecutive numbers with the sum being at least $15$,
b) it is not necessarily the case that there exist three consecutive numbers with the sum more than $15$.","['combinatorics', 'number theory']"
14272819,"Point $P$ lies inside the triangle $ABC$. Points $K, L, M$ are symmetrics of point $P$ wrt the midpoints of the sides $BC, CA, AB$. Prove that the straight $AK, BL, CM$ intersect at one point.",['geometry']
14272840,"Determine all three primes  $(a, b, c)$ that satisfied the equality  $a^2+ab+b^2=c^2+3$.",['number theory']
14272856,"Positive integers $a, b, c$ satisfying the equality $a^2 + b^2 = c^2$.
Show that the number $\frac12(c - a) (c - b)$ is square of an integer.",['number theory']
14272874,Prove that among any $51$ vertices of the $101$-regular polygon there are three that are the vertices of an isosceles triangle.,['combinatorics']
14272907,"Different points $A, B, C, D$ lie on a circle with a center at the point $O$ at such way that $\angle AOB$ $= \angle BOC =$  $\angle COD =$ $60^o$. Point $P$ lies on the shorter arc $BC$ of this circle. Points $K, L, M$ are projections of  $P$ on lines $AO, BO, CO$ respectively . Show that
(a) the triangle $KLM$ is equilateral,
(b) the area of triangle $KLM$ does not depend on the choice of the position of point $P$ on the shorter arc $BC$",['geometry']
14273297,"Given a triangle $ABC$ with circumcircle $\Gamma$. Points $E$ and $F$ are the foot of angle bisectors of $B$ and $C$, $I$ is incenter and $K$ is the intersection of $AI$ and $EF$. Suppose that $T$ be the midpoint of arc $BAC$. Circle $\Gamma$ intersects the $A$-median and circumcircle of $AEF$ for the second time at $X$ and $S$. Let $S'$ be the reflection of $S$ across $AI$  and $J$ be the second intersection of circumcircle of $AS'K$ and $AX$. Prove that quadrilateral $TJIX$ is cyclic.
[i]Proposed by Alireza Dadgarnia and Amir Parsa Hosseini[/i]",['geometry']
14274077,"We call a monic polynomial $P(x) \in \mathbb{Z}[x]$ [i]square-free mod n[/i] if there dose not exist polynomials $Q(x),R(x) \in \mathbb{Z}[x]$ with $Q$ being non-constant and $P(x) \equiv Q(x)^2 R(x) \mod n$. Given a prime $p$ and integer $m \geq 2$. Find the number of monic [i]square-free mod p[/i] $P(x)$ with degree $m$ and coeeficients in $\{0,1,2,3,...,p-1\}$.
[i]Proposed by Masud Shafaie[/i]",['number theory']
14274229,"Alice and Bob take turns alternatively on a $2020\times2020$ board with Alice starting the game. In every move each person colours a cell that have not been coloured yet and will be rewarded with as many points as the coloured cells in the same row and column. When the table is coloured completely, the points determine the winner. Who has the wining strategy and what is the maximum difference he/she can grantees?
[i]Proposed by Seyed Reza Hosseini[/i]",['combinatorics']
14274309,"Find all triplets of positive integers $(x, y, z)$ such that $2^x+1=7^y+2^z$.",['number theory']
14274884,"Find the maximum number of cells that can be coloured from a $4\times 3000$ board such that no tetromino is formed.
[i]Proposed by Arian Zamani, Matin Yousefi[/i] Rated 5",['combinatorics']
14274948,"Given vertex $A$ and $A$-excircle $\omega_A$ . Construct all possible triangles such that circumcenter of $\triangle ABC$ coincide with centroid of the triangle formed by tangent points of $\omega_A$ and triangle sides.
[i]Proposed by Seyed Reza Hosseini Dolatabadi, Pooya Esmaeil Akhondy[/i] Rated 4",['geometry']
14274998,"Does there exist a non-constant infinite sequence of distinct natural numbers such that for all large enough $k$ we have that sum of any $k$-sized sub-sequence is square-free if and only if $k$ is square-free.
[i]Proposed by Alireza Haqi, Amir Rezaie Moghadam [/i] Rated 3",['number theory']
14275069,"In a school there are $n$ classes and $k$ student. We know that in this school every two students have attended exactly in one common class. Also due to smallness of school each class has less than $k$ students. If $k-1$ is not a perfect square, prove that there exist a student that has attended in at least $\sqrt k$ classes.
[i]Proposed by Mohammad Moshtaghi Far, Kian Shamsaie[/i] Rated 4",['combinatorics']
14275113,"Concider two sequences $x_n=an+b$, $y_n=cn+d$ where $a,b,c,d$ are natural numbers and $gcd(a,b)=gcd(c,d)=1$, prove that there exist infinite $n$ such that $x_n$, $y_n$ are both square-free.
[i]Proposed by Siavash Rahimi Shateranloo, Matin Yadollahi[/i] Rated 3",['number theory']
14275190,"Find all functions $f:\mathbb{R}^+ \to \mathbb{R}^+$ and plynomials $P(x),Q(x),R(x)$ with positive real coefficients such that $Q(-1)=-1$ and for all positive reals $x,y$:$$f(\frac{x}{y}+R(y))=\frac{f(x)}{Q(y)}+P(y).$$
[i]Proposed by Alireza Danaie, Ali Mirazaie Anari[/i] Rated 2",['algebra']
14275481,"An infinite network is partitioned with dominos. Prove there exist three other tilings with dominos, have neither common domino with the existing tiling nor with each other.
Clarifications for network: It means an infinite board consisting of square cells.",['combinatorics']
14275527,"Edges of a planar graph $G$ are colored either with blue or red. Prove that there is a vertex like $v$ such that when we go around  $v$ through a complete cycle, edges with the endpoint at $v$ change their color at most two times.
Clarifications for complete cycle:
If all the edges with one endpoint at $v$ are $(v,u_1),(v,u_2),\ldots,(v,u_k)$ such that $u_1,u_2,\ldots,u_k$ are clockwise with respect to $v$ then in the sequence of $(v,u_1),(v,u_2),\ldots,(v,u_k),(v,u_1)$ there are at most two $j$ such that colours of $(v,u_j),(v,u_{j+1})$  ($j \mod k$) differ.",['combinatorics']
14278841,"$C_1:\frac{x^2}{a^2}+y^2=1(a&gt;0),C_2:y^2=2(x+m)$, one intersection of $C_1$ and $C_2$ is $P$, and $P$ is above the $x$-axis.
(a) Find the range value of $m$ (express with $a$).
(b) $O(0,0),A(-a,0)$. If $0&lt;a&lt;\frac{1}{2}$, find the maximum value of $S_{\triangle OAP}$.",['geometry']
14279031,"Within an equilateral triangle $ABC$, take any point $P$. Let  $L, M, N$ be the projections of $P$ on sides $AB, BC, CA$ respectively. Prove that $\frac{AP}{NL}=\frac{BP}{LM}=\frac{CP}{MN}$.",['geometry']
14279133,The two sides $BC$ and $CD$ of an inscribed quadrangle $ABCD$ are of equal length. Prove that the area of this quadrangle is equal to $S =\frac12 \cdot  AC^2 \cdot \sin \angle A$,['geometry']
14279180,"$AD,BE,CF$ are three heights of $\triangle ABC$, and they intersect at $H$. Let $O$ be the circumcenter of $\triangle ABC$, $ED\cap AB=M,FD\cap AC=N$. Prove:
(a) $OB\perp DF, OC\perp DE$.
(b) $OH\perp MN$.",['geometry']
14282015,"The angles of a convex $n$-gon are $a,2a, ... ,na$. Find all possible values of $n$ and the corresponding values of $a$.",['geometry']
14282021,"A student wrote a correct addition operation $A/B+C/D = E/F$ on the blackboard, where both summands are irreducible and $F$ is the least common multiple of $B$ and $D$. After that, the student reduced the sum $E/F$ correctly by an integer $d$. Prove that $d$ is a common divisor of $B$ and $D$.",['number theory']
14282025,"Points $D,E$ and $F$ are taken on the sides $BC,CA,AB$ of a triangle $ABC$ respectively so that the segments $AD, BE$ and $CF$ intersect at point $O$. Prove that $\frac{AO}{OD}= \frac{AE}{EC}+\frac{AF}{FB}$
.",['geometry']
14282030,"If $x$ and $y$ are nonnegative real numbers with $x+y= 2$, show that $x^2y^2(x^2+y^2)\le 2$.",['algebra']
14282033,"Consider all trapezoids in a coordinate plane with interior angles of $90^o, 90^o, 45^o$ and $135^o$ whose bases are parallel to a coordinate axis and whose vertices have integer coordinates. Define the [i]size [/i] of such a trapezoid as the total number of points with integer coordinates inside and on the boundary of the trapezoid.
(a) How many pairwise non-congruent such trapezoids of size $2001$ are there?
(b) Find all positive integers not greater than $50$ that do not appear as sizes of any such trapezoid.",['combinatorics']
14282039,Solve the system of equations $$\begin{cases} \sin x = y \\ \sin y = x \end{cases}$$,['algebra']
14282043,"Find the maximum value of $k$ for which one can choose $k$ integers out of $1,2... ,2n$ so that none of them divides another one.",['number theory']
14282052,A circle with center $I$ and radius $r$ is inscribed in a triangle $ABC$ with a right angle at $C$. Rays $AI$ and $CI$ meet the opposite sides at $D$ and $E$ respectively. Prove that $\frac{1}{AE}+\frac{1}{BD}=\frac{1}{r}$,['geometry']
14282059,Prove that for any integer $a &gt; 1$ there is a prime $p$ for which $1+a+a^2+...+ a^{p-1}$ is composite.,['number theory']
14282065,"A $3\times 3$ table is filled with real numbers in such a way that each number in the table is equal to the absolute value of the difference of the sum of numbers in its row and the sum of numbers in its column.
(a) Show that any number in this table can be expressed as a sum or a difference of some two numbers in the table.
(b) Show that there is such a table not all of whose entries are $0$.",['combinatorics']
14282086,"John had to solve a math problem in the class. While cleaning the blackboard, he accidentally erased a part of his problem as well: the text that remained on board was $37 \cdot(72 + 3x) = 14**45$, where $*$ marks an erased digit. Show that John can still solve his problem, knowing that $x$ is an integer",['number theory']
14282088,Dividing a three-digit number by the number obtained from it by swapping its first and last digit we get $3$ as the quotient and the sum of digits of the original number as the remainder. Find all three-digit numbers with this property.,['number theory']
14282092,A circle of radius $10$ is tangent to two adjacent sides of a square and intersects its two remaining sides at the endpoints of a diameter of the circle. Find the side length of the square.,['geometry']
14282098,It is known that the equation$ |x - 1| + |x - 2| +... + |x - 2001| = a$ has exactly one solution. Find $a$.,['algebra']
14282102,"A table consisting of $9$ rows and $2001$ columns is filfed with integers $1,2,..., 2001$ in such a way that each of these integers occurs in the table exactly $9$ times and the integers in any column differ by no more than $3$. Find the maximum possible value of the minimal column sum (sum of the numbers in one column).",['combinatorics']
14282106,A convex $n$-gon has exactly three obtuse interior angles. Find all possible values of $n$.,['geometry']
14282107,"Find the minimum value of $n$ such that, among any $n$ integers, there are three whose sum is divisible by $3$.",['number theory']
14282108,"Let $ABC$ be an isosceles triangle ($AB=AC$) with incenter $I$. Circle $\omega$ passes through $C$ and $I$ and is tangent to $AI$. $\omega$ intersects $AC$ and circumcircle of $ABC$ at $Q$ and $D$, respectively. Let $M$ be the midpoint of $AB$ and $N$ be the midpoint of $CQ$. Prove that $AD$, $MN$ and $BC$ are concurrent.
[i]Proposed by Alireza Dadgarnia[/i]",['geometry']
14282113,"We call a triple of positive integers $(a, b, c)$ [i]harmonic [/i] if $\frac{1}{a}=\frac{1}{b}+\frac{1}{c}$. Prove that, for any given positive integer $c$, the number of harmonic triples $(a, b, c)$ is equal to the number of positive divisors of $c^2$.",['number theory']
